,이름,용량,가격,1ml당 가격,성분,종류,img_src,href
0,"아이소이 속보습,100시간 장수진 수분크림50ml 1+1 기획",100.0,31500.0,315.0,"정제수,글리세린,세틸에틸헥사노에이트,카프릴릭/카프릭트라이글리세라이드,베타인,마카다미아씨오일,소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,하이알루로닉애씨드,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드글라이코사미노글리칸,티트리잎추출물,쇠비름추출물,약모밀추출물,판테놀,피토스핑고신,세라마이드엔피,알지닌,카보머,흰버드나무껍질추출물,오레가노잎추출물,편백잎추출물,락토바실러스/콩발효추출물,육계나무껍질추출물,잔탄검,솔비탄세스퀴올리에이트,자몽껍질오일,부틸렌글라이콜,1&2-헥산다이올,프로판다이올,포트마리골드꽃추출물,황금추출물,모란뿌리추출물,스페인감초뿌리추출물,하이드로제네이티드레시틴,리모넨",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018232602ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182326&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
1,닥터자르트 시카페어 인텐시브 수딩 리페어 크림 기획,80.0,49000.0,612.5,"정제수,다이프로필렌글라이콜,세테아릴알코올,프로판다이올,폴리글리세릴-3메틸글루코오스다이스테아레이트,피토스테릴이소스테아릴다이머디리놀리에이트,부틸렌글라이콜,카프릴릭/카프릭트라이글리세라이드,시어버터,다이카프릴릴에터,나이아신아마이드,글리세릴스테아레이트에스이,펜틸렌글라이콜,합성비즈왁스,퀸즈랜드넛오일,카카오추출물,병풀잎추출물,1&2-헥산다이올,세틸에틸헥사노에이트,다이글리세린,비닐다이메티콘,세테아릴올리베이트,솔비탄올리베이트,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,글리세린,알란토인,아시아티코사이드,트로메타민,마데카식애씨드,아시아틱애씨드,아데노신,아이소펜틸다이올,덱스트린,솔비탄아이소스테아레이트,트라이소듐에틸렌다이아민다이석시네이트,폴리글리세릴-4올리에이트,소듐스테아로일글루타메이트,소듐서팩틴,토코페롤,덱스트란,팔미토일트라이펩타이드-8,카보머,잔탄검,페녹시에탄올,황색4호,청색1호",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018258104ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182581&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
2,아비브 부활초 크림 뉴트리션 튜브 75ml,75.0,35000.0,466.67,"정제수,부틸렌글라이콜,글리세린,트루로즈오브예리코추출물,카프릴릭/카프릭트라이글리세라이드,다이아이소스테아릴말레이트,코코넛야자오일,시어버터,세테아릴알코올,다이글리세린,펜틸렌글라이콜,1&2-헥산다이올,비스-다이글리세릴폴리아실아디페이트-2,카프릴릭/카프릭/미리스틱/스테아릭트라이글리세라이드,아이소트라이데실아이소노나노에이트,아라키딜알코올,호호바에스터,카나우바왁스,락토바실러스발효물,차가버섯추출물,블루아가베잎추출물,판테놀,합성비즈왁스,비닐다이메티콘,글리세릴스테아레이트,아라키딜글루코사이드,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,팔미틱애씨드,트로메타민,하이드로제네이티드레시틴,다이포타슘글리시리제이트,에틸헥실글리세린,아데노신,트라이소듐에틸렌다이아민다이석시네이트,토코페롤,메틸프로판다이올,베헤닐알코올,C12-16알코올,잔탄검",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014840905ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000148409&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
3,에스네이처 아쿠아 스쿠알란 수분크림 60ml 기획,90.0,24000.0,266.67,"정제수,스쿠알란,글리세린,1&2-헥산다이올,베타인,판테놀,소듐하이알루로네이트,하이드롤라이즈드콜라겐,하이드록시프로필트라이모늄하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,소듐아세틸레이티드하이알루로네이트,아세틸헥사펩타이드-8,아데노신,하이알루로닉애씨드,하이드롤라이즈드소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,포타슘하이알루로네이트,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,알지닌,알란토인,자일리틸글루코사이드,안하이드로자일리톨,자일리톨,글루코오스,부틸렌글라이콜,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,카프릴릴글라이콜",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015623035ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000156230&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
4,숨37 마이크로액티브 소프트 핏 크림 50ml,50.0,75000.0,1500.0,"정제수,글리세린,2,3-부탄다이올,스쿠알란,코코-카프릴레이트/카프레이트,트레할로오스,메도우폼씨오일,1&2-헥산다이올,C13-15알케인,카프릴릭/카프릭트라이글리세라이드,판테놀,피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트,베헤닐알코올,C14-22알코올,글리세릴베헤네이트,세테아릴알코올,메틸트라이메티콘,미리스틸미리스테이트,폴리글리세릴-3메틸글루코오스다이스테아레이트,트라이에틸헥사노인,레시틴,다이메티콘,C12-20알킬글루코사이드,C30-45알킬다이메티콘,폴리우레탄-15,폴리아크릴레이트-13,부틸렌글라이콜,세라마이드엔피,잔탄검,비니거,하이드로제네이티드폴리아이소부텐,아데노신,스클레로튬검,암모늄폴리아크릴로일다이메틸타우레이트,풀루란,폴리글리세릴-10라우레이트,에틸헥실팔미테이트,실리카,솔비탄아이소스테아레이트,토코페롤,해바라기씨오일,효모폴리펩타이드,포도주추출물,베르가모트오일,다마스크장미꽃오일,일랑일랑꽃오일,리날룰,리모넨,제라니올,시트로넬올,시트랄,벤질벤조에이트,벤질살리실레이트,파네솔",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018091813ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180918&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
5,에스트라 아토베리어365 크림 80ml,80.0,31000.0,387.5,"정제수,글리세린,부틸렌글라이콜,부틸렌글라이콜다이카프릴레이트/다이카프레이트,펜타에리스리틸테트라아이오스테아레이트,사이클로펜타실록세인,스쿠알란,세틸에틸헥사노에이트베헤닐알코올,스테아릭애씨드,하이드록시프로필비스팔미타마이드엠이에이,사이클로헥사실록세인,C14-22알코올,하이드록시프로필비스라우라마이드엠에이,만니톨,아라키딜알코올,콜레스테롤,폴리아크릴레이트-13,알란토인,카나우바왁스추출물,C12-20알킬글루코사이드,아라키딜글루코사이드,다이메틴콘올,폴리아이소부텐,피토스핑고신,글리세릴카프릴레이트,아크릴레이트/암모늄메타크릴레이트코폴리머,카보머,트로메타민,에틸헥실글리세린,실리카,폴리솔베이트20,솔비탄아이소스테아레이트,글루코오스,아라키딕애씨드,팔미틱애씨드,소목줄기가루,올레익애씨드,토코페롤",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011770102ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000117701&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
6,파티온 노스카나인 트러블 크림 45ml,45.0,32000.0,711.11,"정제수,글리세린,메도우폼씨오일,카프릴릭/카프릭트라이글리세라이드,비닐다이메티콘,다이글리세린,폴리글리세릴-3다이스테아레이트,세테아릴알코올,1&2-헥산다이올,펜틸렌글라이콜,펜타에리스리틸테트라에틸헥사노에이트,쑥잎추출물,하이드로제네이티드쌀겨오일,하이드로제네이티드레시틴,세테아릴올리베이트,소듐스테아로일글루타메이트,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,폴리글리세릴-2스테아레이트,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,아이소도데케인,하이드록시아세토페논,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,클로렐라불가리스추출물,글루코오스,솔비탄올리베이트,글리세릴스테아레이트,스테아릴알코올,판테놀,글리세릴스테아레이트시트레이트,부틸렌글라이콜,프룩토올리고사카라이드,프룩토오스,잔탄검,스테아릭애씨드,석시닉애씨드,다이메티콘/비닐다이메티콘크로스폴리머,비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머,소듐파이테이트,솔비탄아이소스테아레이트,폴리글리세릴-10스테아레이트,세라마이드엔피,알란토인,베타-글루칸,폴리글리세릴-10라우레이트,세라마이드엔에스,소듐헤파린,콜레스테롤,에틸헥실글리세린,피토스핑고신,세라마이드에이피,세라마이드에이에스,스쿠알란,다이프로필렌글라이콜,병풀추출물,세라마이드이오피,카프릴릴/카프릴글루코사이드",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017738303ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000177383&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
7,가히 멀티밤 리필형 기획,18.0,74000.0,4111.11,"해바라기씨오일,폴리글리세릴-2트라이아이소스테아레이트,칸데릴라왁스,시어버터,스위트아몬드오일,사과씨오일,옥틸도데칸올,마이크로크리스탈린왁스,한련초추출물,인도멀구슬나무잎추출물,유용성감초추출물,드럼스틱씨오일,칸디다/가르시니아발효물,쌀배아오일,오미자추출물,울금뿌리추출물,지치뿌리추출물,카놀라오일,타라열매추출물,클로렐라불가리스추출물,코토니추출물,당근씨오일,하이드롤라이즈드콜라겐,접시꽃추출물,당근추출물,토코페롤,아데노신,정제수,부틸렌글라이콜,1&2-헥산다이올,베타-카로틴,토코페릴아세테이트,에틸헥실글리세린,수용성프로테오글리칸,소듐디엔에이,비에이치티,향료,벤질살리실레이트,벤질벤조에이트,부틸페닐메틸프로피오날,헥실신남알,하이드록시시트로넬알,시트로넬올,알파-아이소메틸아이오논,치자추출물",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017629306ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176293&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
8,피지오겔 레드수딩 AI 진정보습 크림 100ml,100.0,35500.0,355.0,"정제수,올리브오일,글리세린,펜틸렌글라이콜,식물성오일,기름야자오일,하이드로제네이티드레시틴,스쿠알란,베타인,팔미타마이드엠이에이,사코신,아세트아마이드엠이에이,하이드록시에칠셀룰로오스,카보머,소듐카보머,잔탄검",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012977408ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000129774&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
9,CKD 레티노콜라겐 저분자 300 크림 1+1 기획,80.0,38000.0,475.0,"수용성콜라겐,하이드로제네이티드폴리데센,카프릴릭/카프릭트라이글리세라이드,글리세린,펜타에리스리틸테트라에틸헥사노에이트,사이클로헥사실록세인,글리세릴스테아레이트,세테아릴알코올,나이아신아마이드,정제수,폴리글리세릴-6다이스테아레이트,하이드로제네이티드레시틴,폴리글리세릴-10라우레이트,글리세릴폴리메타크릴레이트,황벽나무껍질추출물,향기제비꽃잎추출물,소듐하이알루로네이트,팔마로사오일,베르가모트오일,올리브오일,센티드제라늄꽃오일,라벤더오일,캐모마일꽃오일,연필향나무오일,오렌지껍질오일,로즈우드오일,화이트참파카꽃오일,멕시칸주니퍼오일,오렌지꽃오일,판테놀,하이드롤라이즈드콜라겐,다이프로필렌글라이콜,비즈왁스,소듐스테아로일글루타메이트,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,알라닌,페닐알라닌,호호바에스터,다이카프릴릴에터,세틸알코올,라이신,폴리글리세릴-3비즈왁스,부틸렌글라이콜,잔탄검,알지닌,아데노신,다이소듐이디티에이,발린,트레오닌,베헤닐알코올,솔비탄아이소스테아레이트,소듐라우레이트,타이로신,글리세릴스테아레이트에스이,레틴알,라우릭애씨드,솔비탄라우레이트,세라마이드엔피,콜레스테롤,글라이신,수크로오스다이스테아레이트,세린,글루타믹애씨드,하이드록시에틸셀룰로오스,프롤린,아세틸다이펩타이드-1세틸에스터,아스파틱애씨드,류신,다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트,아이소류신,히스티딘,하이알루로닉애씨드,엘라스틴,포스포리피드,메티오닌,카퍼트라이펩타이드-1,트라이펩타이드-1,아세틸헥사펩타이드-8,헥사펩타이드-9,팔미토일펜타펩타이드-4,팔미토일테트라펩타이드-7,팔미토일트라이펩타이드-1,노나펩타이드-1,시스테인,1&2-헥산다이올,하이드록시아세토페논,에틸헥실글리세린,카프릴릴글라이콜,제라니올,리모넨,리날룰,시트로넬올,시트랄",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016887101ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168871&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
10,마몽드 바쿠치올 레티놀 크림 기획 60ml+30ml,90.0,34000.0,377.78,"정제수,프로판다이올,글리세린,카프릴릭/카프릭트라이글리세라이드,메틸트라이메티콘,세테아릴알코올,데실코코에이트,글리세릴스테아레이트시트레이트,옥틸도데실미리스테이트,1&2-헥산다이올,판테놀,폴리글리세릴-3메틸글루코오스다이스테아레이트,벤토나이트,하이드롤라이즈드콜라겐,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,해바라기씨오일,글리세릴카프릴레이트,돌콩오일,다이소듐이디티에이,에틸헥실글리세린,당근추출물,아데노신,부틸렌글라이콜,솔비탄아이소스테아레이트,소듐하이알루로네이트,레티놀330IU,바쿠치올,황해쑥잎오일,베타-카로틴,비에이치티,토코페롤",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015929035ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000159290&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
11,아이소이 불가리안 로즈 인텐시브 에너자이징 크림EX 30ml,30.0,43000.0,1433.33,"정제수,글리세린,마카다미아씨오일,스쿠알란,카프릴릭/카프릭트라이글리세라이드,펜타에리스리틸테트라아이소스테아레이트,세틸에틸헥사노에이트,트레할로오스,베타인,글리세릴스테아레이트,세테아릴알코올,알부틴,스테아릭애씨드,아라키딜알코올,메도우폼씨오일,솔비탄스테아레이트,다마스크장미꽃오일,시어버터,호호바씨오일,올리브오일,베헤닐알코올,아라키딜글루코사이드,다마스크장미꽃수,세라마이드엔피,아데노신,잔탄검,알란토인,팔미토일트라이펩타이드-5,참마뿌리추출물,밤껍질추출물,아세로라추출물,몰로키아잎추출물,브로콜리추출물,로즈마리추출물,니아울리나무잎오일,마트리카리아꽃/잎추출물,병풀추출물,락토바실러스/콩발효추출물,흰목이버섯추출물,황련뿌리추출물,부틸렌글라이콜,1&2-헥산다이올,스페인감초뿌리추출물,황금추출물,모란뿌리추출물,시트로넬올,제라니올,파네솔,유제놀,리날룰",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015462507ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154625&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
12,마일드랩 블루센텔라 더마 리페어크림 50ml,50.0,30000.0,600.0,"정제수,글리세린,판테놀,다이프로필렌글라이콜,하이드로제네이티드폴리데센,메도우폼씨오일,사이클로헥사실록세인,카프릴릭/카프릭트라이글리세라이드,퀸즈랜드넛오일,폴리글리세릴-3메틸글루코오스다이스테아레이트,세틸알코올,1&2-헥산다이올,글리세릴스테아레이트,베타인,폴리메틸실세스퀴옥세인,병풀추출물,마데카소사이드,아시아티코사이드,마데카식애씨드,아시아틱애씨드,병풀뿌리추출물,병풀잎추출물,세라마이드엔피,세라마이드에이피,세라마이드에이에스,세라마이드엔에스,세라마이드이오피,에스에이치-올리고펩타이드-1,알란토인,약모밀추출물,녹차추출물,말라카이트추출물,소듐하이알루로네이트,하이드록시아세토페논,에틸헥실글리세린,아데노신,다이소듐이디티에이,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,펜타에리스리틸다이스테아레이트,베헤닐알코올,소듐스테아로일글루타메이트,폴리글리세릴-10라우레이트,부틸렌글라이콜,하이드로제네이티드레시틴,프룩탄,수크로오스다이스테아레이트,소듐라우레이트,토코페롤,라우릭애씨드,마트리카리아꽃추출물,살비아잎추출물,타임잎추출물,마조람잎추출물,라벤더꽃추출물,로즈마리잎추출물,레몬밤잎추출물,콜레스테롤,효모발효물,라피노오스,폴릭애씨드,트로메타민,팔미토일펜타펩타이드-4",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018227310ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182273&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
13,브링그린 사철쑥 카밍 수분크림 1+1기획,150.0,23000.0,153.33,"사철쑥추출물,정제수,글리세린,부틸렌글라이콜,1&2-헥산다이올,나이아신아마이드,C13-16아이소파라핀,C12-14아이소파라핀,베르가모트오일,센티드제라늄꽃오일,하이드롤라이즈드오크라추출물,화이트루핀씨추출물,드럼스틱씨추출물,쇠비름추출물,인도멀구슬나무꽃추출물,살비아오일,광곽향오일,인도멀구슬나무잎추출물,카카오씨추출물,울금뿌리추출물,홀리바질잎추출물,참산호말추출물,소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,쑥잎수,양배추추출물,브로콜리추출물,오크라열매추출물,시금치추출물,병풀추출물,하이알루로닉애씨드,병풀잎추출물,라즈베리케톤,하이드로제네이티드폴리데센,펜틸렌글라이콜,폴리메틸실세스퀴옥세인,비닐다이메티콘,카프릴릴메티콘,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,판테놀,다이메티콘/비닐다이메티콘크로스폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,다이포타슘글리시리제이트,에틸헥실글리세린,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,아데노신,시트릭애씨드,실리카,소듐시트레이트,덱스트린,프로판다이올,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드글라이코사미노글리칸,토코페롤,벤질글라이콜,마데카소사이드,아시아티코사이드,아시아틱애씨드,마데카식애씨드,에탄올,잔탄검,다이소듐이디티에이,리모넨,시트로넬롤,리날룰,제라니올",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014285009ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000142850&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
14,닥터지 블랙스네일 크림 50ml+50ml+15ml 기획,115.0,33000.0,286.96,"정제수,달팽이점액여과물,다이프로필렌글라이콜,글리세린,세테아릴알코올,사이클로펜타실록세인,카프릴릭/카프릭트라이글리세라이드,트라이에틸헥사노인,하이드로제네이티드폴리데센,나이아신아마이드,하이드로제네이티드폴리,1&2-헥산다이올,사이클로헥사실록세인,글리세릴스테아레이트에스이,카바카바잎/뿌리/줄기추출물,참마뿌리추출물,우엉뿌리추출물,진흙버섯추출물,쇠비름추출물,프로폴리스추출물,병풀추출물,하이드로제네이티드레시틴,아르간커넬오일,소듐하이알루로네이트,다이메티콘,C12-16알코올,글리세릴스테아레이트,세테아릴올리베이트,솔비탄올리베이트,마이크로크리스탈린셀룰로오스,스쿠알란,세테아릴글루코사이드,메틸프로판다이올,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,부틸렌글라이콜,팔미틱애씨드,하이드로제네이티드폴리아이소부텐,베타인,에탄올,글라이코실트레할로오스,셀룰로오스검,아이소노닐아이소노나노에이트,폴리글리세릴-10스테아레이트,하이드롤라이즈드옥수수전분,하이드로제네이티드스타치하이드롤리세이트,라피노오스,스테아릭애씨드,시어버터,아데노신,폴리글리세릴-2다이폴리하이드록시스테아레이트,베타-글루칸,다이소듐이디티에이,레시틴,솔비탄아이소스테아레이트,수크로오스,카라멜,글루코오스,이눌린라우릴카바메이트,폴리쿼터늄-51,프로필렌글라이콜,다이소듐스테아로일글루타메이트,바이오사카라이드검-1,진주가루,피이지-100스테아레이트,폴리솔베이트60,향료,에틸헥실글리세린,펜틸렌글라이콜,카프릴릴글라이콜,리날룰,벤질살리실레이트,리모넨,하이드록시시트로넬알,제라니올",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018258610ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182586&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
15,닥터디퍼런트 비타리프트 에이 20g,20.0,42000.0,2100.0,"정제수,세틸에틸헥사노에이트,글리세린,스쿠알란,잇꽃씨오일,시어버터,유채스테롤,콜레스테롤,피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트,1&2-헥산다이올,폴리글리세릴-10올리에이트,소듐하이알루로네이트,하이드로제네이티드레시틴,폴리글루타믹애씨드,세라마이드엔피,스테아릭애씨드,레틴알,올레익애씨드,토코페롤,아데노신,다이소듐이디티에이",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014528508ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000145285&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
16,더랩바이블랑두 저분자 히알루론산 카밍+ 크림,100.0,35000.0,350.0,"정제수,부틸렌글라이콜,카프릴릭/카프릭트라이글리세라이드,글리세린,세테아릴알코올,세테아릴올리베이트,메도우폼씨오일,망고씨버터,솔비탄올리베이트,백미꽃추출물,소듐하이알루로네이트,동백나무잎추출물,베타-글루칸,호호바씨오일,베타인,하이드롤라이즈드하이알루로닉애씨드,소듐아세틸레이티드하이알루로네이트,아이소도데케인,소듐폴리아크릴로일다이메틸타우레이트,잔탄검,트라이데세스-10,칸데릴라왁스,보스웰리아수지추출물,1&2-헥산다이올,하이드로제네이티드폴리데센,다이메티콘/비닐다이메티콘크로스폴리머,다이소듐이디티에이,에틸헥실글리세린,다이메티콘",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015014509ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150145&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
17,아벤느 시칼파트 플러스 크림 1+1기획,200.0,38000.0,190.0,"아벤느온천수,카프릴릭/카프릭트라이글리세라이드,미네랄오일,글리세린,하이드로제네이티드식물성오일,징크옥사이드,프로필렌글라이콜,폴리글리세릴-2세스퀴이소스테아레이트,피이지-22/도데실글라이콜코폴리머,아쿠아필루스돌로미아이발효여과물,마그네슘스테아레이트,비즈왁스,마이크로크리스탈린왁스,알루미늄스테아레이트,카퍼설페이트,마그네슘설페이트,징크설페이트,알지닌,트로메타민",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001711525ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000017115&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
18,바이오힐보 프로바이오덤 리프팅 크림X콜라겐 스틱 기획,60.0,69000.0,1150.0,"정제수,락토바실러스발효물,다이프로필렌글라이콜,글리세린,카프릴릭/카프릭트라이글리세라이드,하이드로제네이티드폴리,하이드로제네이티드폴리데센,글리세릴스테아레이트,1&2-헥산다이올,하이드로제네이티드식물성오일,메도우폼씨오일,나이아신아마이드,폴리글리세릴-3메틸글루코오스다이스테아레이트,세테아릴알코올,펜틸렌글라이콜,호호바에스터,수크로오스,시어버터,바실러스발효물,한련초추출물,인도멀구슬나무꽃추출물,인도멀구슬나무잎추출물,카카오씨추출물,울금뿌리추출물,홀리바질잎추출물,자일로오스,참산호말추출물,드럼스틱씨오일,리마콩씨추출물,칸디다봄비콜라/글루코오스/메틸레이프씨데이트발효물,올리브오일,다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트,폴리메틸실세스퀴옥세인,폴리솔베이트60,세테아릴올리베이트,피이지-100스테아레이트,솔비탄올리베이트,다이메티콘,카프릴릴글라이콜,마이크로코쿠스용해물,트로메타민,토코페릴아세테이트,에틸헥실글리세린,아데노신,다이포타슘글리시리제이트,부틸렌글라이콜,프룩토오스,덱스트린,세라마이드엔피,하이드로제네이티드레시틴,토코페롤,다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트,팔미토일트라이펩타이드-5,세틸하이드록시에틸셀룰로오스,루틴,헥사펩타이드-2,아세틸테트라펩타이드-5,덱스트란,트라이펩타이드-1,팔미토일헥사펩타이드-12,바이오틴,아세틸헥사펩타이드-8,팔미토일테트라펩타이드-7,팔미토일트라이펩타이드-1,팔미토일펜타펩타이드-4,헥사펩타이드-9,카퍼트라이펩타이드-1,세테아레스-20,콜레스테롤,글라이코리피드,레시틴,올레익애씨드,피이지-40하이드로제네이티드캐스터오일,포타슘하이드록사이드,베헤닐알코올,카보머,잔탄검,다이소듐이디티에이,향료,해바라기씨오일,정제수,세레신,코코-카프릴레이트/카프레이트,폴리글리세릴-2트라이아이소스테아레이트,부틸렌글라이콜,합성왁스,스테아릴헵타노에이트,카카오씨버터,글리세릴베헤네이트/에이코사디오에이트,해바라기씨왁스,스테아릴카프릴레이트,1&2-헥산다이올,다이프로필렌글라이콜,폴리글리세릴-2올리에이트,알파-비사보롤,폴리하이드록시스테아릭애씨드,하이드롤라이즈드콜라겐,비닐다이메티콘,폴리글리세릴-4아이소스테아레이트,라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘,글리세린,칸디다봄비콜라/글루코오스/메틸레이프씨데이트발효물,소듐클로라이드,폴리글리세릴-2스테아레이트,하이드로제네이티드레시틴,다이스테아다이모늄헥토라이트,알란토인,폴리글리세릴-10올리에이트,2,3-부탄다이올,세라마이드엔피,아데노신,락토바실러스발효용해물,한련초추출물,인도멀구슬나무잎추출물,글리세릴스테아레이트,인도멀구슬나무꽃추출물,울금뿌리추출물,아이비고드열매추출물,홀리바질잎추출물,드럼스틱씨오일,참산호말추출물,올리고펩타이드-6,팔미토일트라이펩타이드-5,아세틸헥사펩타이드-8,카퍼트라이펩타이드-1,팔미토일트라이펩타이드-1,트라이펩타이드-1,팔미토일펜타펩타이드-4,올리고펩타이드-29,올리고펩타이드-32,헥사펩타이드-9,노나펩타이드-1,팔미토일테트라펩타이드-7,폴리솔베이트20,카보머,토코페롤,토코페릴아세테이트,카프릴릴글라이콜,에틸헥실글리세린,향료",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017112506ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171125&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
