,이름,용량,가격,1ml당 가격,성분,종류,img_src,href
76,차앤박 옴므 랩 올인원 아쿠아 젤 솔루션,150.0,29000.0,193.33,"정제수,프로판다이올,변성알코올,부틸렌글라이콜,글리세린,1&2-헥산다이올,카보머,피이지-60하이드로제네이티드캐스터오일,에리스리톨,트로메타민,락토바실러스/콩발효추출물,알란토인,자일리톨,에틸헥실글리세린,카프릴릴글라이콜,효모/감자추출물발효여과물,효모/보리씨발효여과물,글리세릴글루코사이드,소듐하이알루로네이트,하이알루로닉애씨드,베타-글루칸,펜틸렌글라이콜,사카라이드아이소머레이트,시트릭애씨드,소듐하이드록사이드,우레아,프룩토오스,불가리스쑥추출물,말토스,소듐락테이트,소듐클로라이드,소듐피씨에이,트레할로오스,글라이신,글루코오스,세린,글루타믹애씨드,소듐하이알루로네이트크로스폴리머,벤질글라이콜,아스파틱애씨드,류신,소듐시트레이트,알라닌,라이신,알지닌,타이로신,페닐알라닌,발린,트레오닌,프롤린,아이소류신,히스티딘,메티오닌,시스테인,라즈베리케톤,다이소듐이디티에이,향료",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014468001ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000144680&dispCatNo=1000001000100080003&trackingCd=Cat1000001000100080003_Small
77,디오디너리 100% 엘-아스코빅 애시드 파우더 20g,20.0,8000.0,400.0,아스코빅애씨드,skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014995004ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000149950&dispCatNo=1000001000100080003&trackingCd=Cat1000001000100080003_Small
78,플리프 시카-알로에 밸런싱 올인원 로션 200ml,200.0,23000.0,115.0,"알로에베라잎추출물,글리세린,다이프로필렌글라이콜,하이드로제네이티드폴리아이소부텐,병풀추출물,나이아신아마이드,부틸렌글라이콜,세틸에틸헥사노에이트,폴리글리세릴-2스테아레이트,부틸렌글라이콜다이카프릴레이트/다이카프레이트,카프릴릭/카프릭트라이글리세라이드,글리세릴스테아레이트,스테아릴알코올,폴리부텐,스쿠알란,비피다발효여과물,하이드로제네이티드레시틴,폴리글리세릴-10올리에이트,아시아티코사이드,마데카식애씨드,아시아틱애씨드,마카다미아씨오일,세라마이드엔피,세테아릴알코올,소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드하이알루로닉애씨드,하이알루로닉애씨드,하이드롤라이즈드소듐하이알루로네이트,망고추출물,얼룩파인애플추출물,락토바실러스발효물,블래더랙추출물,꿀풀추출물,판테놀,베타인,세테아릴올리베이트,솔비탄올리베이트,암모늄폴리아크릴로일다이메틸타우레이트,스테아릭애씨드,실리카,카보머,아데노신,트로메타민,다이소듐이디티에이,1&2-헥산다이올,하이드록시아세토페논,에틸헥실글리세린",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014583410ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000145834&dispCatNo=1000001000100080003&trackingCd=Cat1000001000100080003_Small
79,싸이닉 파워 옴므 플루이드 더블 기획,300.0,19800.0,66.0,"정제수,사이클로펜타실록세인,에탄올,다이프로필렌글라이콜,프로판다이올,글리세린,부틸렌글라이콜,나이아신아마이드,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,1&2-헥산다이올,실리카,자작나무수액,글리세릴스테아레이트에스이,카프릴릭/카프릭트라이글리세라이드,하이드록시아세토페논,하이드로제네이티드레시틴,폴리글리세릴-10스테아레이트,라벤더꽃/잎/줄기추출물,로즈마리잎추출물,살비아잎추출물,캐모마일꽃추출물,폴리글리세릴-10올리에이트,식물성오일,토코페릴아세테이트,사우수레아인볼루크라타추출물,다이메티콘/비닐다이메티콘크로스폴리머,아데노신,다이소듐이디티에이,에난티아클로란타껍질추출물,솔레이롤리아솔레이롤리이추출물,레몬밤잎추출물,마조람잎추출물,소듐하이알루로네이트,올레아놀릭애씨드,향료",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014680804ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000146808&dispCatNo=1000001000100080003&trackingCd=Cat1000001000100080003_Small
80,싸이닉 아쿠아 옴므 올인원 플루이드 100ml,100.0,15000.0,150.0,"정제수,에칠헥실메톡시신나메이트,부틸렌글라이콜,에칠헥실살리실레이트,디에칠아미노하이드록시벤조일헥실벤조에이트,페닐벤즈이미다졸설포닉애씨드,다이프로필렌글라이콜,카프릴릭/카프릭트라이글리세라이드,나이아신아마이드,메틸메타크릴레이트크로스폴리머,실리카,비스-에틸헥실옥시페놀메톡시페닐트라이아진,글리세릴스테아레이트,세테아릴올리베이트,해수,납작파래추출물,개청각추출물,블래더랙추출물,클로렐라불가리스추출물,하이드롤라이즈드글라이코사미노글리칸,녹차추출물,감국꽃추출물,육계나무껍질추출물,감나무잎추출물,쑥잎추출물,뽕나무열매추출물,칡뿌리추출물,왕대수액,알로에베라잎추출물,밤껍질추출물,라벤더꽃추출물,붉나무충영추출물,솔비탄올리베이트,폴리솔베이트60,세테아릴알코올,다이메티콘,소듐하이드록사이드,솔비탄스테아레이트,피이지-100스테아레이트,토코페릴아세테이트,폴리아크릴레이트-13,잔탄검,폴리아이소부텐,아데노신,폴리솔베이트20,솔비탄아이소스테아레이트,다이소듐이디티에이,카프릴릴글라이콜,에틸헥실글리세린,1&2-헥산다이올,향료",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014689402ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000146894&dispCatNo=1000001000100080003&trackingCd=Cat1000001000100080003_Small
81,싸이닉 아쿠아 옴므 올인원 모이스처라이저 100ml,100.0,15000.0,150.0,"정제수,프로판다이올,글리세린,변성알코올,세틸에틸헥사노에이트,폴리글루타믹애씨드,나이아신아마이드,피이지/피피지-17/6코폴리머,다이메티콘,소듐하이알루로네이트,해수,개청각추출물,납작파래추출물,블래더랙추출물,클로렐라불가리스추출물,하이드롤라이즈드글라이코사미노글리칸,하이드롤라이즈드하이알루로닉애씨드,왕대수액,알로에베라잎추출물,라벤더꽃추출물,밤껍질추출물,붉나무충영추출물,사이클로펜타실록세인,세테아릴올리베이트,세테아릴알코올,솔비탄올리베이트,폴리아크릴레이트-13,폴리아이소부텐,다이메티콘올,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,아데노신,솔비탄아이소스테아레이트,폴리솔베이트20,부틸렌글라이콜,다이소듐이디티에이,페녹시에탄올,클로페네신,카프릴릴글라이콜,에틸헥실글리세린,향료",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014689602ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000146896&dispCatNo=1000001000100080003&trackingCd=Cat1000001000100080003_Small
82,라끄베르 옴므 리차지 시카 올인원 에센스 1+1 기획,300.0,28000.0,93.33,"정제수,나이아신아마이드,1&2-헥산다이올,헥실데실에틸헥사노에이트,글리세릴스테아레이트,하이드로제네이티드폴리데센,피이지-40스테아레이트,펜타에리스리틸테트라에틸헥사노에이트,프로판다이올,판테놀,글리세린,세테아릴알코올,트라이에틸헥사노인,다이메티콘,솔비탄스테아레이트,트로메타민,카보머,마카뿌리추출물,피이지-8,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,변성알코올,아데노신,부틸렌글라이콜,카프릴릴글라이콜,트라이소듐이디티에이,솔비톨,소듐폴리아크릴레이트,베타-글루칸,병풀잎추출물,귤껍질추출물,조류추출물,페녹시에탄올,포타슘솔베이트,향료,리날룰,리모넨,벤질벤조에이트,알파-아이소메틸아이오논",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014726205ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000147262&dispCatNo=1000001000100080003&trackingCd=Cat1000001000100080003_Small
83,라끄베르 옴므 리차지 올인원 에센스 1+1 기획,300.0,28000.0,93.33,"정제수,글리세린,1&2-헥산다이올,다이프로필렌글라이콜,에틸아이소스테아레이트,글리세레스-26,나이아신아마이드,비스-피이지-18메틸에터다이메틸실레인,하이드로제네이티드폴리데센,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,마카뿌리추출물,잔탄검,변성알코올,아데노신,트라이소듐이디티에이,솔비톨,귤껍질추출물,조류추출물,페녹시에탄올,포타슘솔베이트,향료,리날룰,리모넨,벤질벤조에이트,알파-아이소메틸아이오논",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014726305ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000147263&dispCatNo=1000001000100080003&trackingCd=Cat1000001000100080003_Small
84,싸이닉 마일드 옴므 올인원 트리트먼트 100ml,100.0,17000.0,170.0,"정제수,부틸렌글라이콜,글리세린,글리세레스-26,세틸에틸헥사노에이트,해바라기씨오일,1&2-헥산다이올,프로판다이올,판테놀,세라마이드엔피,카프릴릭/카프릭트라이글리세라이드,하이드로제네이티드레시틴,소듐하이알루로네이트,마데카소사이드,캐모마일꽃추출물,병풀추출물,알란토인,캐모마일꽃수,녹차추출물,버지니아풍년화잎추출물,솔비탄스테아레이트,세테아릴올리베이트,세테아릴알코올,비닐다이메티콘,솔비탄올리베이트,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,베르가모트오일,하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,캐모마일꽃오일,다이소듐이디티에이,에틸헥실글리세린",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014680602ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000146806&dispCatNo=1000001000100080003&trackingCd=Cat1000001000100080003_Small
85,스킨케어 포 맨 인스턴트 수딩 포뮬러,130.0,25000.0,192.31,"정제수,알로에베라잎즙,메틸프로판다이올,1&2-헥산다이올,에탄올,쇠비름추출물,분홍바늘꽃꽃/잎/줄기추출물,버지니아풍년화껍질/잎/잔가지추출물,귀리커넬추출물,봉의꼬리추출물,아티초크잎추출물,실론시나몬나무껍질추출물,하이드로제네이티드레시틴,피이지-40하이드로제네이티드캐스터오일,카보머,글리세린,소듐하이드록사이드,트라이소듐이디티에이,알란토인,폴리쿼터늄-51,베타-글루칸,사코신,카프릴로일글라이신,헥실렌글라이콜,향료,페녹시에탄올,에틸헥실글리세린,황색4호,청색1호,리모넨,리날룰",skin/toner,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0000/A00000000602301ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000006023&dispCatNo=1000001000100080003&trackingCd=Cat1000001000100080003_Small
